Customer_ID,Age,Gender,Location,Device,Customer_Type,Channel,Campaign_Type,Impressions,Clicks,Conversions,Campaign_Cost,Revenue,Discount_Used,Bounce_Rate_%,Session_Duration_sec,Email_Opened,Ad_Position,Date,Month
CUST102913,42,Male,Pune,Desktop,New,Affiliate,Awareness,69210,5043,275,"$5,116.00","$16,355.00",Yes,64.06,622,Yes,Bottom,1/23/2024,January
CUST102914,31,Female,Pune,Tablet,New,Organic,Conversion,25813,5916,313,"$3,166.00","$8,134.00",Yes,54.54,860,Yes,Top,5/12/2024,May
CUST102915,28,Male,Hyderabad,Tablet,New,Social Media,Awareness,13352,2935,99,"$2,688.00","$31,783.00",No,20.02,24,No,Bottom,10/27/2024,October
CUST102916,52,Female,Pune,Desktop,Returning,Email,Awareness,17910,4804,202,"$5,213.00","$18,788.00",Yes,76.9,769,Yes,Middle,6/26/2024,June
CUST102917,58,Female,Mumbai,Mobile,Returning,Organic,Consideration,55601,4717,246,"$8,747.00","$29,829.00",Yes,24.69,864,No,Bottom,11/16/2024,November
CUST102918,31,Male,Chennai,Desktop,Returning,Social Media,Consideration,21523,3047,221,"$3,543.00","$18,770.00",Yes,33.36,820,Yes,Bottom,11/1/2024,November
CUST102919,47,Male,Mumbai,Tablet,New,Google Ads,Consideration,5444,5744,187,"$9,018.00","$12,232.00",No,63.56,655,Yes,Bottom,11/12/2024,November
CUST102920,58,Female,Pune,Desktop,Returning,Social Media,Awareness,7464,754,85,"$8,089.00","$5,425.00",No,17.47,315,No,Middle,7/18/2024,July
CUST102921,21,Female,Hyderabad,Mobile,New,Organic,Awareness,9087,155,87,"$7,981.00","$13,824.00",Yes,84.67,55,No,Middle,4/3/2024,April
CUST102922,21,Female,Ahmedabad,Tablet,New,Email,Consideration,77167,1773,141,"$7,363.00","$31,405.00",No,19.93,879,Yes,Bottom,8/22/2024,August
CUST102923,45,Female,Ahmedabad,Tablet,Returning,Google Ads,Consideration,45944,1805,163,"$4,065.00","$39,752.00",Yes,63.37,305,No,Top,2/13/2024,February
CUST102924,25,Male,Mumbai,Mobile,Returning,Google Ads,Conversion,77559,2949,140,"$6,222.00","$1,161.00",Yes,60.81,245,No,Top,7/21/2024,July
CUST102925,19,Female,Delhi,Mobile,New,Email,Conversion,30507,4535,256,$640.00,"$12,912.00",No,65.84,295,Yes,Top,7/27/2024,July
CUST102926,58,Female,Kolkata,Tablet,New,Influencer,Conversion,57155,5626,369,"$8,101.00","$14,058.00",No,44.67,897,Yes,Top,6/8/2024,June
CUST102927,39,Female,Ahmedabad,Mobile,New,Social Media,Awareness,42994,43,90,"$7,310.00","$23,565.00",No,40.58,851,No,Top,6/19/2024,June
CUST102928,58,Female,Ahmedabad,Desktop,Returning,Organic,Awareness,64435,1284,268,"$1,310.00","$18,477.00",No,88.21,295,Yes,Middle,10/10/2024,October
CUST102929,33,Male,Hyderabad,Mobile,New,Google Ads,Consideration,41504,3739,162,"$8,783.00","$22,055.00",No,75.37,778,Yes,Middle,10/19/2024,October
CUST102930,46,Male,Chennai,Desktop,New,Organic,Conversion,51631,2580,391,"$3,179.00","$34,929.00",Yes,48.84,422,No,Top,4/3/2024,April
CUST102931,47,Male,Bangalore,Tablet,Returning,Social Media,Awareness,31528,5129,17,$854.00,"$2,289.00",No,24.58,738,Yes,Middle,1/2/2024,January
CUST102932,29,Female,Bangalore,Tablet,New,Email,Conversion,10966,5896,161,"$3,027.00","$13,840.00",No,81.24,744,Yes,Top,7/29/2024,July
CUST102933,52,Female,Hyderabad,Tablet,Returning,Affiliate,Conversion,21328,2397,51,"$9,409.00","$28,903.00",No,61.9,408,Yes,Bottom,7/6/2024,July
CUST102934,28,Male,Pune,Tablet,New,Email,Awareness,52753,3714,325,"$8,696.00","$1,393.00",Yes,20.86,154,Yes,Top,8/31/2024,August
CUST102935,38,Male,Ahmedabad,Tablet,Returning,Social Media,Conversion,69469,3562,57,"$8,570.00","$39,368.00",No,24.65,83,Yes,Middle,7/8/2024,July
CUST102936,38,Female,Ahmedabad,Mobile,New,Google Ads,Consideration,29897,5497,282,$827.00,"$16,576.00",No,53.27,183,No,Bottom,2/8/2024,February
CUST102937,22,Male,Mumbai,Mobile,Returning,Social Media,Consideration,13172,477,145,"$6,916.00","$8,261.00",Yes,50.29,322,No,Top,3/5/2024,March
CUST102938,37,Female,Mumbai,Tablet,New,Affiliate,Awareness,71176,5682,56,"$4,142.00","$19,301.00",Yes,42.74,600,Yes,Bottom,7/26/2024,July
CUST102939,54,Female,Hyderabad,Mobile,New,Google Ads,Conversion,14499,2809,379,"$9,414.00","$19,324.00",No,44.15,371,No,Top,8/5/2024,August
CUST102940,20,Female,Delhi,Mobile,Returning,Affiliate,Consideration,79814,4192,369,"$6,540.00","$26,768.00",Yes,23.78,677,Yes,Top,8/27/2024,August
CUST102941,50,Female,Chennai,Tablet,Returning,Influencer,Conversion,18363,3153,8,"$2,259.00","$12,872.00",Yes,30.44,227,No,Middle,3/24/2024,March
CUST102942,26,Female,Pune,Mobile,New,Organic,Consideration,15608,3638,191,"$8,081.00","$20,604.00",No,49.42,861,No,Bottom,2/1/2024,February
CUST102943,26,Female,Ahmedabad,Tablet,New,Email,Consideration,15850,2242,78,"$7,983.00","$32,522.00",No,15.1,86,No,Bottom,8/20/2024,August
CUST102944,21,Male,Delhi,Tablet,New,Influencer,Conversion,28011,1971,150,$913.00,"$16,180.00",Yes,38.21,552,No,Bottom,11/7/2024,November
CUST102945,52,Male,Hyderabad,Tablet,New,Social Media,Awareness,43472,2514,314,$547.00,"$19,601.00",Yes,26.83,316,No,Top,11/22/2024,November
CUST102946,34,Male,Hyderabad,Tablet,New,Influencer,Awareness,37954,1690,194,"$7,072.00","$30,572.00",Yes,23.97,381,No,Bottom,8/31/2024,August
CUST102947,51,Female,Ahmedabad,Mobile,New,Email,Awareness,69266,1177,200,"$7,913.00","$4,836.00",No,21.73,343,No,Top,10/17/2024,October
CUST102948,41,Male,Delhi,Mobile,New,Google Ads,Conversion,25218,3004,277,"$3,966.00","$26,018.00",Yes,21.22,294,No,Middle,8/27/2024,August
CUST102949,49,Female,Bangalore,Desktop,Returning,Organic,Conversion,35117,4067,83,"$1,515.00","$28,843.00",No,22.84,215,Yes,Middle,2/3/2024,February
CUST102950,18,Female,Hyderabad,Desktop,New,Affiliate,Conversion,4520,543,262,"$5,430.00","$25,098.00",No,39.93,881,Yes,Top,7/25/2024,July
CUST102951,25,Female,Chennai,Tablet,Returning,Google Ads,Awareness,41504,5084,372,"$1,486.00","$2,313.00",Yes,18.12,23,Yes,Middle,6/20/2024,June
CUST102952,40,Female,Kolkata,Desktop,New,Organic,Conversion,17334,3544,144,"$4,812.00","$19,809.00",No,81.76,562,No,Bottom,11/11/2024,November
CUST102953,57,Male,Pune,Mobile,New,Influencer,Awareness,1759,1997,386,"$1,315.00","$24,407.00",Yes,49.83,684,No,Top,7/26/2024,July
CUST102954,29,Male,Delhi,Mobile,Returning,Social Media,Consideration,75231,918,390,"$5,804.00","$1,645.00",No,50.38,782,Yes,Bottom,5/30/2024,May
CUST102955,29,Male,Bangalore,Desktop,New,Influencer,Awareness,5277,119,232,$332.00,"$27,359.00",No,26.89,385,Yes,Top,12/3/2024,December
CUST102956,32,Female,Delhi,Desktop,Returning,Email,Awareness,40843,3646,150,"$4,472.00","$22,535.00",No,79.37,321,Yes,Middle,9/12/2024,September
CUST102957,58,Male,Bangalore,Mobile,New,Email,Awareness,28427,2843,36,"$5,868.00","$39,008.00",No,76.25,86,No,Bottom,1/23/2024,January
CUST102958,36,Male,Bangalore,Desktop,New,Social Media,Conversion,18880,1696,323,"$1,173.00","$13,042.00",No,12.74,778,Yes,Middle,8/7/2024,August
CUST102959,43,Male,Chennai,Mobile,New,Organic,Awareness,28750,4299,200,"$2,568.00","$23,142.00",Yes,68.59,784,No,Middle,10/22/2024,October
CUST102960,46,Female,Pune,Mobile,New,Google Ads,Consideration,44948,1190,361,"$5,592.00","$33,029.00",No,24.74,789,No,Bottom,3/5/2024,March
CUST102961,39,Male,Hyderabad,Desktop,Returning,Email,Consideration,61497,4394,191,"$6,529.00","$35,898.00",Yes,54.45,745,No,Middle,12/6/2024,December
CUST102962,57,Female,Bangalore,Desktop,Returning,Email,Consideration,11724,2366,17,$599.00,"$31,254.00",No,79.64,798,Yes,Middle,8/28/2024,August
CUST102963,38,Male,Hyderabad,Tablet,Returning,Social Media,Consideration,12804,2347,162,"$6,227.00",$611.00,No,84.72,725,Yes,Bottom,1/13/2024,January
CUST102964,55,Female,Pune,Tablet,New,Google Ads,Consideration,62088,4502,278,"$6,061.00","$27,253.00",No,24.76,45,No,Bottom,11/1/2024,November
CUST102965,37,Male,Hyderabad,Tablet,Returning,Influencer,Consideration,2078,244,350,"$8,927.00","$27,019.00",No,85.17,554,Yes,Top,3/8/2024,March
CUST102966,46,Male,Ahmedabad,Tablet,New,Affiliate,Awareness,50887,4513,211,"$7,484.00",$184.00,No,15.57,653,No,Bottom,3/24/2024,March
CUST102967,21,Male,Chennai,Tablet,Returning,Social Media,Conversion,26815,4070,134,"$8,490.00","$17,052.00",No,82.75,444,Yes,Top,11/8/2024,November
CUST102968,24,Female,Chennai,Mobile,New,Google Ads,Conversion,79040,1460,188,"$2,397.00","$6,466.00",No,71.79,314,No,Bottom,2/28/2024,February
CUST102969,45,Male,Mumbai,Desktop,Returning,Affiliate,Consideration,23877,4970,331,"$9,371.00","$28,220.00",Yes,83.11,722,Yes,Bottom,9/9/2024,September
CUST102970,45,Male,Chennai,Mobile,Returning,Social Media,Awareness,28041,174,242,"$8,368.00","$21,877.00",No,39.29,560,No,Bottom,7/13/2024,July
CUST102971,21,Female,Bangalore,Tablet,Returning,Influencer,Consideration,18443,4767,184,"$9,439.00","$16,599.00",No,85.26,464,No,Middle,6/7/2024,June
CUST102972,39,Female,Pune,Tablet,Returning,Influencer,Consideration,43446,1089,195,"$6,875.00","$15,389.00",No,75.48,283,No,Top,6/17/2024,June
CUST102973,29,Female,Chennai,Desktop,New,Google Ads,Consideration,8388,4826,395,"$9,272.00","$9,470.00",No,36.27,68,No,Bottom,12/19/2024,December
CUST102974,20,Female,Delhi,Mobile,Returning,Google Ads,Consideration,59354,4343,244,"$4,322.00","$15,642.00",No,37.11,646,No,Bottom,4/17/2024,April
CUST102975,39,Male,Pune,Tablet,Returning,Influencer,Conversion,70611,321,14,"$9,677.00","$28,124.00",No,38.58,416,Yes,Top,3/29/2024,March
CUST102976,19,Male,Bangalore,Tablet,Returning,Influencer,Conversion,4356,5221,385,"$5,218.00","$4,637.00",No,57.1,749,No,Middle,4/12/2024,April
CUST102977,41,Female,Pune,Tablet,Returning,Social Media,Awareness,70175,3235,377,"$4,397.00","$4,963.00",Yes,24.55,285,No,Bottom,3/21/2024,March
CUST102978,51,Male,Chennai,Tablet,New,Organic,Awareness,36795,2637,174,"$9,345.00","$21,686.00",No,44.68,808,No,Top,1/19/2024,January
CUST102979,44,Female,Delhi,Mobile,New,Organic,Consideration,49138,5480,311,"$9,361.00","$21,796.00",Yes,15.41,493,Yes,Bottom,5/27/2024,May
CUST102980,58,Male,Mumbai,Mobile,New,Google Ads,Conversion,79198,446,96,"$9,348.00","$15,257.00",No,38.67,62,Yes,Bottom,3/20/2024,March
CUST102981,18,Female,Bangalore,Tablet,Returning,Affiliate,Consideration,6319,4590,13,"$4,307.00","$37,795.00",No,63.34,63,No,Middle,4/26/2024,April
CUST102982,25,Male,Kolkata,Mobile,Returning,Influencer,Conversion,40572,5753,154,"$1,938.00","$15,934.00",Yes,57.16,897,Yes,Middle,8/13/2024,August
CUST102983,40,Female,Ahmedabad,Tablet,New,Affiliate,Conversion,61513,5282,387,"$5,863.00","$9,124.00",No,35.32,839,Yes,Top,4/5/2024,April
CUST102984,55,Female,Bangalore,Desktop,New,Google Ads,Awareness,28720,5725,165,"$4,669.00","$2,482.00",No,30.58,157,Yes,Bottom,5/18/2024,May
CUST102985,23,Male,Pune,Desktop,New,Google Ads,Awareness,57746,1457,103,"$8,446.00","$9,027.00",No,36.17,290,Yes,Middle,5/16/2024,May
CUST102986,39,Male,Kolkata,Desktop,New,Email,Conversion,47395,1087,211,"$6,264.00","$5,837.00",No,15.56,359,No,Bottom,1/13/2024,January
CUST102987,42,Male,Kolkata,Mobile,New,Influencer,Awareness,10193,5020,129,"$9,092.00","$16,747.00",No,30.61,700,No,Top,5/1/2024,May
CUST102988,35,Female,Hyderabad,Tablet,Returning,Organic,Consideration,73620,2927,3,"$9,723.00","$3,774.00",No,66.64,391,Yes,Top,9/3/2024,September
CUST102989,34,Male,Kolkata,Desktop,Returning,Organic,Conversion,13878,5221,240,"$1,432.00","$37,356.00",No,24.3,185,No,Top,9/5/2024,September
CUST102990,29,Female,Hyderabad,Desktop,New,Google Ads,Conversion,53717,2462,151,"$3,109.00","$25,892.00",Yes,21.06,772,Yes,Middle,7/11/2024,July
CUST102991,23,Male,Ahmedabad,Mobile,Returning,Google Ads,Conversion,15155,3961,136,"$9,066.00",$626.00,Yes,77.68,748,No,Top,1/16/2024,January
CUST102992,43,Male,Kolkata,Mobile,Returning,Influencer,Consideration,64621,4393,146,"$7,176.00","$38,605.00",No,28.92,575,No,Middle,1/2/2024,January
CUST102993,44,Female,Delhi,Desktop,New,Email,Conversion,77553,1959,189,"$4,071.00","$17,560.00",No,30.09,364,No,Middle,12/9/2024,December
CUST102994,25,Female,Mumbai,Tablet,New,Email,Awareness,1823,2992,168,$985.00,"$16,840.00",No,47.04,743,Yes,Middle,7/5/2024,July
CUST102995,36,Male,Mumbai,Tablet,New,Email,Consideration,49489,4973,127,"$5,435.00","$25,752.00",Yes,47.75,409,No,Middle,7/20/2024,July
CUST102996,59,Female,Kolkata,Tablet,New,Email,Conversion,75486,4050,91,"$2,561.00","$24,861.00",No,24.9,864,No,Top,8/1/2024,August
CUST102997,18,Female,Pune,Desktop,Returning,Social Media,Consideration,68070,3807,76,$983.00,"$12,414.00",No,54.49,212,No,Middle,1/20/2024,January
CUST102998,46,Male,Pune,Mobile,Returning,Influencer,Consideration,23474,5488,77,"$5,047.00",$384.00,No,65.66,661,Yes,Top,2/13/2024,February
CUST102999,52,Female,Hyderabad,Tablet,Returning,Influencer,Awareness,72002,5990,113,"$5,739.00","$34,958.00",Yes,48.76,108,Yes,Middle,4/6/2024,April
CUST103000,57,Male,Chennai,Desktop,Returning,Influencer,Awareness,31217,757,73,"$8,135.00","$27,668.00",No,81.63,206,No,Bottom,9/15/2024,September
CUST103001,31,Male,Mumbai,Desktop,New,Organic,Awareness,49851,2115,124,"$3,143.00",$254.00,No,89.33,368,No,Middle,6/16/2024,June
CUST103002,52,Female,Chennai,Mobile,Returning,Email,Conversion,67741,5489,211,"$7,058.00","$31,242.00",Yes,52.29,833,Yes,Bottom,5/31/2024,May
CUST103003,37,Male,Mumbai,Tablet,New,Email,Conversion,29017,760,192,"$5,263.00","$8,305.00",Yes,87.82,498,No,Top,12/16/2024,December
CUST103004,30,Female,Chennai,Desktop,Returning,Organic,Awareness,69794,1903,75,"$4,305.00","$8,115.00",Yes,61.72,309,Yes,Bottom,12/26/2024,December
CUST103005,55,Male,Chennai,Tablet,Returning,Organic,Awareness,35464,964,226,"$7,114.00","$23,176.00",No,52.3,175,No,Top,1/1/2024,January
CUST103006,25,Female,Mumbai,Tablet,New,Google Ads,Conversion,32527,3801,339,"$4,471.00","$6,724.00",Yes,79.6,543,Yes,Top,11/23/2024,November
CUST103007,37,Female,Ahmedabad,Tablet,New,Social Media,Awareness,68169,1747,331,"$9,974.00","$15,918.00",No,87.32,90,Yes,Bottom,12/26/2024,December
CUST103008,50,Female,Delhi,Desktop,New,Organic,Consideration,3078,1355,139,"$4,783.00","$17,646.00",No,89.92,542,Yes,Bottom,3/20/2024,March
CUST103009,43,Female,Delhi,Tablet,Returning,Influencer,Consideration,47207,2649,166,"$8,342.00","$5,793.00",No,70.73,898,Yes,Middle,3/13/2024,March
CUST103010,56,Female,Pune,Mobile,New,Social Media,Consideration,58535,4022,185,"$8,836.00","$37,408.00",Yes,48.82,356,No,Top,10/6/2024,October
CUST103011,38,Male,Chennai,Desktop,Returning,Organic,Conversion,34081,5100,322,"$5,783.00","$3,961.00",No,33.68,758,No,Top,4/21/2024,April
CUST103012,59,Male,Chennai,Desktop,Returning,Influencer,Awareness,7051,1576,326,"$5,695.00","$9,394.00",Yes,54.64,125,Yes,Bottom,1/27/2024,January
CUST103013,58,Female,Ahmedabad,Tablet,New,Email,Consideration,34895,3650,214,"$5,875.00","$29,134.00",Yes,72.2,150,Yes,Middle,5/21/2024,May
CUST103014,26,Male,Chennai,Tablet,Returning,Email,Conversion,65184,5967,76,"$7,761.00","$18,846.00",No,12.15,103,Yes,Top,2/14/2024,February
CUST103015,41,Female,Ahmedabad,Tablet,New,Influencer,Awareness,54268,4348,74,"$6,772.00","$6,522.00",No,31.41,695,No,Middle,2/7/2024,February
CUST103016,54,Female,Chennai,Desktop,New,Affiliate,Awareness,68616,4860,115,"$9,923.00","$31,947.00",Yes,38.37,708,Yes,Middle,10/4/2024,October
CUST103017,58,Male,Chennai,Mobile,Returning,Email,Consideration,64011,4900,339,"$7,452.00","$24,006.00",No,72.4,344,No,Middle,6/4/2024,June
CUST103018,34,Male,Ahmedabad,Mobile,Returning,Google Ads,Awareness,55890,4880,48,"$3,416.00","$23,596.00",No,59.08,411,No,Top,12/3/2024,December
CUST103019,41,Female,Hyderabad,Desktop,Returning,Organic,Awareness,4432,730,318,"$8,308.00","$21,471.00",Yes,44.06,308,No,Middle,2/17/2024,February
CUST103020,38,Female,Bangalore,Mobile,New,Email,Consideration,74523,5804,238,"$2,029.00","$26,162.00",No,83.54,64,Yes,Middle,4/11/2024,April
CUST103021,56,Female,Chennai,Tablet,New,Google Ads,Consideration,7613,5813,282,"$3,808.00","$3,716.00",Yes,53.05,212,Yes,Bottom,1/29/2024,January
CUST103022,58,Female,Hyderabad,Desktop,New,Social Media,Awareness,36519,1837,197,"$2,203.00","$18,052.00",Yes,67.91,111,No,Bottom,2/14/2024,February
CUST103023,56,Female,Delhi,Mobile,Returning,Email,Conversion,49527,1053,360,"$3,820.00","$24,631.00",No,62.44,592,No,Middle,6/18/2024,June
CUST103024,30,Female,Chennai,Desktop,New,Organic,Conversion,50184,1380,57,"$5,683.00","$4,944.00",Yes,78.68,114,Yes,Middle,1/4/2024,January
CUST103025,28,Male,Delhi,Mobile,Returning,Email,Consideration,1387,2710,121,"$9,987.00","$14,936.00",Yes,74.99,681,No,Top,6/9/2024,June
CUST103026,36,Female,Pune,Desktop,New,Organic,Awareness,19316,3406,121,"$3,405.00","$26,520.00",No,89.12,214,No,Middle,9/18/2024,September
CUST103027,28,Female,Bangalore,Mobile,New,Social Media,Consideration,24895,2147,264,"$5,557.00","$25,975.00",Yes,40.34,665,No,Top,4/3/2024,April
CUST103028,30,Male,Mumbai,Desktop,Returning,Organic,Conversion,48151,2115,212,"$9,368.00","$19,931.00",Yes,23.19,739,No,Middle,2/14/2024,February
CUST103029,18,Female,Bangalore,Desktop,Returning,Google Ads,Conversion,6025,110,384,$684.00,"$29,575.00",Yes,70.79,897,Yes,Bottom,2/20/2024,February
CUST103030,57,Female,Chennai,Desktop,Returning,Affiliate,Awareness,61079,1688,241,"$7,970.00","$3,902.00",No,79.98,388,No,Top,7/27/2024,July
CUST103031,36,Male,Chennai,Desktop,New,Organic,Consideration,64544,4811,241,"$5,986.00","$39,444.00",Yes,14.35,689,Yes,Middle,3/19/2024,March
CUST103032,29,Female,Ahmedabad,Desktop,Returning,Organic,Consideration,64643,4025,75,"$3,722.00","$9,826.00",Yes,36.63,690,Yes,Middle,3/26/2024,March
CUST103033,25,Male,Bangalore,Tablet,Returning,Google Ads,Conversion,69516,4069,192,"$8,570.00","$13,288.00",No,74.58,191,Yes,Top,2/12/2024,February
CUST103034,25,Female,Bangalore,Desktop,Returning,Influencer,Consideration,21490,2143,347,"$4,846.00","$19,304.00",No,64.67,555,Yes,Bottom,1/21/2024,January
CUST103035,29,Male,Pune,Desktop,Returning,Influencer,Consideration,48566,3176,18,"$1,086.00","$3,689.00",No,70.42,350,Yes,Middle,1/20/2024,January
CUST103036,50,Male,Kolkata,Desktop,New,Influencer,Consideration,41671,282,121,"$3,670.00","$7,545.00",Yes,53.46,541,No,Top,7/11/2024,July
CUST103037,43,Male,Delhi,Mobile,New,Organic,Awareness,58770,4516,141,"$3,922.00","$27,548.00",Yes,40.55,341,Yes,Top,10/13/2024,October
CUST103038,56,Female,Ahmedabad,Desktop,Returning,Social Media,Conversion,19556,1277,397,$530.00,"$20,779.00",Yes,74.91,350,No,Middle,8/23/2024,August
CUST103039,45,Female,Mumbai,Tablet,Returning,Google Ads,Consideration,70068,5116,217,"$4,806.00","$32,984.00",Yes,54.36,113,No,Middle,2/9/2024,February
CUST103040,22,Male,Ahmedabad,Desktop,New,Organic,Awareness,65869,235,335,"$4,801.00","$2,817.00",No,51.2,233,Yes,Bottom,11/20/2024,November
CUST103041,25,Male,Kolkata,Mobile,Returning,Email,Consideration,58188,5484,343,"$5,212.00",$107.00,No,68.79,499,No,Middle,3/31/2024,March
CUST103042,42,Female,Bangalore,Mobile,Returning,Organic,Consideration,55655,1217,159,"$5,733.00","$22,881.00",Yes,25.27,402,No,Bottom,6/5/2024,June
CUST103043,44,Female,Mumbai,Desktop,Returning,Influencer,Conversion,26777,922,261,"$5,626.00","$25,742.00",Yes,56.88,710,No,Top,4/11/2024,April
CUST103044,40,Female,Bangalore,Desktop,New,Google Ads,Awareness,7925,1572,112,"$3,923.00","$37,606.00",No,34.35,132,No,Middle,5/15/2024,May
CUST103045,47,Female,Ahmedabad,Desktop,New,Email,Consideration,31273,2954,349,"$8,085.00","$22,438.00",Yes,11.72,148,Yes,Middle,1/23/2024,January
CUST103046,40,Female,Delhi,Desktop,New,Google Ads,Conversion,78928,1852,252,"$6,202.00","$17,831.00",Yes,69.91,776,Yes,Bottom,1/17/2024,January
CUST103047,37,Male,Mumbai,Mobile,Returning,Social Media,Awareness,20730,2387,278,"$7,755.00","$33,966.00",Yes,47.97,126,No,Middle,5/30/2024,May
CUST103048,35,Female,Kolkata,Desktop,Returning,Influencer,Consideration,17179,1894,18,"$3,722.00","$12,119.00",No,82.26,148,Yes,Bottom,1/30/2024,January
CUST103049,35,Male,Hyderabad,Mobile,Returning,Affiliate,Conversion,40992,2112,216,$355.00,"$18,053.00",No,50.01,239,Yes,Middle,4/8/2024,April
CUST103050,19,Female,Delhi,Mobile,New,Organic,Consideration,60592,3456,216,"$6,396.00","$3,769.00",No,10.82,293,No,Middle,2/4/2024,February
CUST103051,21,Male,Kolkata,Tablet,New,Influencer,Consideration,4983,4993,129,"$5,471.00","$7,385.00",No,42.7,474,No,Middle,6/15/2024,June
CUST103052,47,Male,Mumbai,Mobile,Returning,Influencer,Awareness,32350,923,201,"$3,320.00","$2,399.00",Yes,23.69,490,No,Bottom,8/24/2024,August
CUST103053,50,Female,Bangalore,Desktop,Returning,Social Media,Conversion,22917,5248,180,"$1,297.00","$14,509.00",Yes,83.69,122,Yes,Middle,10/29/2024,October
CUST103054,53,Male,Kolkata,Desktop,Returning,Email,Awareness,22334,4462,107,"$3,600.00","$18,577.00",No,45.66,491,Yes,Top,11/16/2024,November
CUST103055,35,Male,Bangalore,Desktop,Returning,Influencer,Consideration,2475,5277,391,"$3,067.00","$1,883.00",Yes,50.86,884,No,Bottom,11/22/2024,November
CUST103056,54,Male,Delhi,Desktop,Returning,Email,Conversion,4632,5077,104,"$8,775.00","$38,304.00",No,39.24,627,Yes,Middle,7/18/2024,July
CUST103057,36,Male,Delhi,Tablet,New,Email,Consideration,73434,2879,42,"$6,179.00","$8,336.00",Yes,51.78,44,No,Bottom,2/8/2024,February
CUST103058,45,Female,Kolkata,Tablet,New,Social Media,Consideration,4778,2394,288,"$1,731.00","$28,447.00",Yes,16.62,430,No,Middle,5/16/2024,May
CUST103059,57,Male,Bangalore,Tablet,New,Influencer,Consideration,47895,1161,210,"$8,873.00","$24,651.00",Yes,46.7,276,No,Top,11/6/2024,November
